twp_student_id,twp_program_id,payment_date,payment_amount3182,,2021-10-19,2681.48
3208,,2021-06-22,1878
3209,,2018-08-15,1171.55
3209,,2018-12-31,2366.58
3209,,2019-03-29,2165.73
3209,,2019-07-15,987
3209,,2019-11-29,1902
3209,,2020-02-01,713.3
3210,,2018-01-15,2098.89
3210,,2018-08-15,1754.32
3210,,2018-12-31,1105
3210,,2019-03-29,-61
3211,,﻿2017-10-01,572.52
3211,,2020-10-30,1571.51
3211,,2021-02-15,1593.81
3211,,2021-06-22,1062.06
3211,,2021-10-19,1538.63
3211,,2022-02-18,1386.03
3212,,2018-12-31,1366.67
3213,,﻿2017-10-01,2245.37
3213,,2018-01-15,2049.87
3213,,2018-08-15,908.34
3213,,2018-12-31,2367
3214,,﻿2017-10-01,1706.72
3214,,2018-08-15,1093
3214,,2018-12-31,175
3214,,2021-02-15,715.56
3214,,2021-06-22,471.48
3214,,2021-10-19,1610.03
3214,,2022-02-18,607.53
3215,,﻿2017-10-01,1766.93
3216,,﻿2017-10-01,1744.4
3216,,2018-01-15,1917.3
3216,,2018-08-15,1341.87
3216,,2018-12-31,1845.12
3216,,2019-03-29,1391.89
3216,,2019-07-15,1637.82
3219,,2019-11-29,1990.22
3219,,2020-02-01,1581.67
3219,,2021-02-15,1574.14
3219,,2021-06-22,434.07
3219,,2021-10-19,2021.32
3219,,2022-02-18,1431.41
3220,,﻿2017-10-01,1954.45
3220,,2018-01-15,1857.85
3220,,2018-12-31,1038.31
3220,,2019-03-29,457.83
3220,,2019-07-15,116.38
3221,,﻿2017-10-01,1368.75
3221,,2018-01-15,1172.85
3222,,﻿2017-10-01,1529.61
3222,,2018-08-15,2127.4
3222,,2018-12-31,2850.12
3222,,2019-03-29,3005.39
3222,,2019-07-15,1679
3222,,2019-11-29,3711
3222,,2020-02-01,2063.99
3222,,2020-06-12,1991.33
3222,,2020-10-30,-51
3223,,﻿2017-10-01,1357.15
3223,,2018-01-15,1151
3223,,2018-08-15,1147.71
3223,,2018-12-31,851.06
3223,,2019-03-29,728.06
3223,,2019-07-15,309.43
3223,,2020-02-01,268.43
3224,,﻿2017-10-01,15442.74
3225,,2018-01-15,3820.64
3225,,2018-08-15,1137.52
3226,,2018-01-15,505.28
3226,,2018-08-15,1650.22
3226,,2018-12-31,2366.58
3226,,2019-03-29,2327.96
3226,,2019-07-15,2648.28
3226,,2019-11-29,2421.18
3226,,2020-02-01,2195.33
3226,,2020-06-12,1991.33
3226,,2020-10-30,-51
3227,,﻿2017-10-01,1825.46
3227,,2018-01-15,1588.54
3227,,2018-12-31,1832.75
3227,,2019-03-29,1696.93
3227,,2019-11-29,2053.32
3227,,2020-02-01,1813
3227,,2020-10-30,1978.56
3227,,2021-02-15,1638.96
3228,,﻿2017-10-01,1595.6
3228,,2018-01-15,1320.6
3228,,2018-12-31,2194.85
3228,,2019-03-29,1919.85
3228,,2019-07-15,1061.1
3228,,2019-11-29,1618.4
3228,,2020-02-01,2007.64
3228,,2020-10-30,-68
3230,,﻿2017-10-01,1272.45
3231,,2018-12-31,2895.78
3231,,2019-03-29,2476.29
3231,,2019-11-29,2885.25
3231,,2020-02-01,2525.25
3231,,2020-10-30,2760.89
3231,,2021-02-15,2400.89
3232,,﻿2017-10-01,1475.32
3232,,2018-01-15,1390
3234,,﻿2017-10-01,1895.39
3234,,2018-08-15,2127.4
3234,,2018-12-31,1879.89
3234,,2019-03-29,2165.73
3234,,2019-07-15,0
3234,,2019-11-29,3746
3234,,2020-02-01,1701.32
3234,,2020-06-12,1991.33
3234,,2020-10-30,1676.69
3234,,2021-02-15,2030.6
3234,,2021-06-22,2030.6
3234,,2021-10-19,2272.02
3235,,﻿2017-10-01,1232.48
3235,,2018-01-15,1232.48
3235,,2018-08-15,898.36
3235,,2018-12-31,1252.64
3235,,2019-03-29,1711.88
3235,,2019-07-15,865.94
3236,,﻿2017-10-01,1292.52
3237,,﻿2017-10-01,7533.73
3238,,﻿2017-10-01,1804.13
3238,,2018-01-15,1270.02
3238,,2018-12-31,1995.19
3238,,2019-03-29,1335.79
3238,,2019-07-15,1129.84
3238,,2019-11-29,1843.25
3238,,2020-02-01,1813
3238,,2020-06-12,1085
3238,,2020-10-30,1809.55
3238,,2021-02-15,1300.94
3239,,﻿2017-10-01,3058.85
3239,,2018-01-15,2801.1
3239,,2018-08-15,818.25
3239,,2018-12-31,2917.72
3239,,2019-03-29,3049.88
3239,,2019-07-15,3724.16
3239,,2019-11-29,2975.43
3239,,2020-02-01,2731
3239,,2021-02-15,2300.19
3240,,﻿2017-10-01,2623.61
3240,,2018-01-15,2830.17
3241,,﻿2017-10-01,490.37
3241,,2018-08-15,1650.22
3241,,2018-12-31,1929.89
3241,,2020-02-01,1902.17
3241,,2020-06-12,1497.32
3241,,2020-10-30,-51
3242,,﻿2017-10-01,3652.53
3242,,2018-01-15,1786.02
3242,,2018-08-15,915.67
3242,,2018-12-31,3710.76
3242,,2019-03-29,2626.3
3242,,2019-07-15,2485.1
3242,,2019-11-29,2631.37
3242,,2020-06-12,952.36
3242,,2020-10-30,1983.21
3242,,2021-02-15,2130.61
3244,,﻿2017-10-01,2326.89
3244,,2018-08-15,1581.31
3244,,2018-12-31,903.47
3244,,2019-03-29,1849.18
3244,,2019-07-15,1926.34
3244,,2019-11-29,0
3245,,﻿2017-10-01,1804.13
3246,,﻿2017-10-01,1932.82
3247,,2018-01-15,845
3248,,2020-10-30,1718
3249,,2018-01-15,390.15
3249,,2018-08-15,1693.74
3250,,﻿2017-10-01,778.77
3250,,2018-01-15,779
3250,,2018-08-15,720.28
3250,,2018-12-31,799
3250,,2019-03-29,799
3250,,2019-07-15,742.61
3250,,2019-11-29,935.74
3250,,2020-02-01,759.84
3250,,2020-06-12,759.84
3251,,﻿2017-10-01,1232.48
3251,,2019-11-29,1273.16
3251,,2020-02-01,1070.87
3251,,2020-06-12,739.08
3251,,2020-10-30,991.62
3252,,2018-01-15,3494
3252,,2018-08-15,60
3252,,2019-03-29,825
3252,,2019-07-15,367.5
3253,,﻿2017-10-01,2438.12
3253,,2018-01-15,630.12
3253,,2018-08-15,422.46
3253,,2018-12-31,1747
3253,,2019-03-29,1477.15
3253,,2019-07-15,859.45
3253,,2019-11-29,920.51
3253,,2020-02-01,1478
3253,,2020-10-30,1155.06
3253,,2021-02-15,-644.7
3254,,﻿2017-10-01,2782.15
3254,,2018-01-15,2667.55
3254,,2018-08-15,597.09
3254,,2019-11-29,1976.51
3255,,﻿2017-10-01,349.63
3257,,﻿2017-10-01,3084.48
3257,,2018-01-15,1720
3258,,2021-10-19,1682
3258,,2022-02-18,1747
3261,,﻿2017-10-01,1849.71
3261,,2018-01-15,3540.95
3261,,2018-12-31,1841.27
3261,,2020-10-30,3863.02
3261,,2021-02-15,2527.9
3262,,2019-03-29,1179.99
3263,,2018-01-15,2047.4
3263,,2018-08-15,4294.68
3263,,2018-12-31,1757.26
3263,,2019-03-29,1299.91
3264,,﻿2017-10-01,816.36
3264,,2018-01-15,816.36
3265,,2018-12-31,1225.91
3265,,2019-03-29,1655.03
3265,,2019-07-15,1655
3265,,2019-11-29,1602.77
3265,,2020-02-01,2106.66
3265,,2020-10-30,3025.7
3265,,2021-02-15,-248
3265,,2021-10-19,1826.78
3265,,2022-02-18,2156.78
3266,,﻿2017-10-01,1787.9
3266,,2018-01-15,1588
3266,,2018-12-31,1488.06
3266,,2019-03-29,1233.49
3266,,2020-02-01,1644.67
3266,,2020-06-12,1239
3266,,2020-10-30,1724.92
3266,,2021-02-15,1112.32
3266,,2021-10-19,2021.32
3266,,2022-02-18,1902.12
3267,,﻿2017-10-01,3687.21
3267,,2018-01-15,3018.34
3267,,2018-08-15,1191.95
3267,,2018-12-31,3556.83
3267,,2019-03-29,1752.05
3268,,2020-02-01,595.93
3269,,﻿2017-10-01,4733.16
3269,,2018-01-15,3672.54
3269,,2018-12-31,5026.49
3269,,2019-03-29,3931
3269,,2019-07-15,469.38
3269,,2019-11-29,2190.27
3269,,2020-02-01,2006.12
3269,,2020-06-12,625.56
3269,,2020-10-30,3295.84
3269,,2021-02-15,2556.27
3271,,﻿2017-10-01,1507.48
3271,,2018-01-15,1232.48
3271,,2018-08-15,898.36
3271,,2018-12-31,1527.64
3272,,﻿2017-10-01,2874.29
3273,,﻿2017-10-01,1255.36
3273,,2018-01-15,1262.48
3274,,2020-10-30,3535.52
3274,,2021-02-15,3208.02
3275,,﻿2017-10-01,1588.554
3275,,2018-01-15,1110.76
3275,,2018-12-31,711.05
3276,,﻿2017-10-01,1719.42
3276,,2018-01-15,909
3276,,2018-12-31,4527.44
3276,,2019-03-29,3365.95
3277,,﻿2017-10-01,544.24
3277,,2018-01-15,708.24
3277,,2018-12-31,1614.91
3277,,2019-03-29,1299.91
3277,,2019-11-29,1515.23
3279,,﻿2017-10-01,1849.71
3279,,2018-08-15,1650.22
3279,,2018-12-31,2999.13
3279,,2019-03-29,1262.03
3279,,2019-07-15,4541
3279,,2019-11-29,1688
3279,,2020-02-01,1858
3279,,2020-10-30,-51
3280,,﻿2017-10-01,2339.8
3280,,2018-01-15,1426.25
3280,,2019-03-29,587.51
3280,,2019-07-15,1112.51
3281,,2018-12-31,1865.12
3282,,﻿2017-10-01,1990.59
3282,,2018-01-15,2197.15
3283,,﻿2017-10-01,653.78
3284,,﻿2017-10-01,4897.32
3284,,2018-12-31,1147
3284,,2019-03-29,751
3284,,2019-11-29,850.06
3284,,2020-06-12,459
3285,,﻿2017-10-01,1846.79
3285,,2018-01-15,2087.65
3285,,2018-12-31,1869.01
3285,,2019-03-29,1129.84
3287,,2018-01-15,3810.44
3287,,2021-02-15,1828.91
3287,,2021-10-19,1285.98
3287,,2022-02-18,1434.81
3288,,2018-01-15,3023.75
3288,,2018-12-31,3832.75
3288,,2019-03-29,3563.87
3288,,2019-07-15,1676
3288,,2019-11-29,3391.45
3288,,2020-02-01,1685.93
3288,,2020-06-12,813.07
3288,,2020-10-30,1819.54
3288,,2021-02-15,1853.74
3288,,2021-06-22,1195.87
3288,,2022-02-18,1385.5
3289,,﻿2017-10-01,3012.84
3289,,2018-01-15,2311.2
3289,,2018-12-31,3150.94
3289,,2019-03-29,1878.01
3289,,2019-11-29,529.35
3289,,2020-10-30,2161.16
3289,,2021-02-15,1832.41
3289,,2021-06-22,2394.1
3289,,2021-10-19,2815
3290,,2018-01-15,2936.87
3290,,2018-12-31,2582.31
3290,,2019-03-29,2971.83
3290,,2020-02-01,1853.8
3291,,﻿2017-10-01,1357.15
3291,,2018-01-15,867.82
3291,,2018-08-15,577
3291,,2018-12-31,1153.33
3291,,2019-03-29,1179.99
3292,,﻿2017-10-01,1618.7
3292,,2018-01-15,1350.12
3292,,2018-08-15,908
3292,,2018-12-31,2293
3292,,2019-03-29,2090
3292,,2019-07-15,926.18
3292,,2019-11-29,2124.36
3294,,﻿2017-10-01,1255.36
3294,,2018-01-15,1010.36
3294,,2020-10-30,1307.62
3295,,2018-01-15,966.19
3296,,﻿2017-10-01,1961.13
3296,,2018-01-15,1498.97
3296,,2018-08-15,1499.16
3296,,2018-12-31,52
3297,,﻿2017-10-01,2623.61
3297,,2018-01-15,1792.23
3297,,2018-08-15,1058.7
3297,,2018-12-31,4364.04
3297,,2019-03-29,2987.31
3298,,﻿2017-10-01,1957.72
3298,,2018-01-15,2186.96
3298,,2018-08-15,1253.48
3298,,2018-12-31,1614.91
3298,,2019-03-29,1577.07
3299,,﻿2017-10-01,3452.72
3299,,2018-01-15,2412.87
3299,,2018-12-31,2944.23
3299,,2019-03-29,2281.4
3299,,2019-11-29,3063.07
3299,,2020-02-01,2323.64
3299,,2020-06-12,550.68
3299,,2020-10-30,2877.71
3299,,2021-02-15,2052.86
3299,,2021-06-22,2052.86
3299,,2021-10-19,2075.29
3300,,﻿2017-10-01,2609.77
3300,,2018-01-15,4641.66
3301,,2019-07-15,583.23
3301,,2019-11-29,2348.47
3301,,2020-02-01,2193.74
3301,,2020-06-12,2374.98
3301,,2020-10-30,2751
3301,,2021-02-15,2364.46
3301,,2021-06-22,2409.32
3301,,2021-10-19,2278.81
3301,,2022-02-18,25
3302,,﻿2017-10-01,2552.22
3302,,2018-01-15,1130.11
3303,,2019-11-29,235.28
3304,,﻿2017-10-01,983.24
3304,,2018-01-15,708.24
3305,,﻿2017-10-01,1804.13
3305,,2018-01-15,1588.54
3307,,2018-01-15,1521.8
3307,,2019-07-15,909.31
3307,,2019-11-29,892.86
3307,,2020-02-01,877.81
3307,,2020-06-12,1070.35
3307,,2021-06-22,387.84
3310,,﻿2017-10-01,2643.9
3310,,2018-01-15,2850.46
3310,,2020-10-30,2161.16
3310,,2021-02-15,3300.89
3310,,2021-06-22,3300.89
3310,,2021-10-19,3751.17
3311,,2018-01-15,1380.92
3313,,﻿2017-10-01,1471.85
3313,,2018-01-15,1042.28
3313,,2018-12-31,2119.56
3313,,2019-03-29,1709.52
3313,,2019-11-29,1831.67
3313,,2020-02-01,1740.22
3314,,﻿2017-10-01,1804.13
3314,,2018-12-31,1832.75
3314,,2020-02-01,1800
3314,,2020-10-30,1809.55
3314,,2021-02-15,1613.96
3314,,2021-06-22,1106.93
3315,,2018-01-15,1038.15
3315,,2018-08-15,300.83
3315,,2019-03-29,742.99
3316,,﻿2017-10-01,1122
3316,,2018-01-15,1662.9
3316,,2018-08-15,1647.6
3316,,2018-12-31,241.2
3316,,2019-03-29,2296.84
3316,,2019-11-29,3207.46
3316,,2020-02-01,2539
3316,,2020-06-12,3104.69
3316,,2020-10-30,3434.27
3316,,2021-02-15,2994.13
3316,,2021-06-22,2525.77
3316,,2021-10-19,3731.06
3316,,2022-02-18,3554.33
3317,,﻿2017-10-01,1343.47
3317,,2018-01-15,2097.94
3320,,﻿2017-10-01,889.37
3320,,2018-01-15,541.37
3321,,﻿2017-10-01,2483.99
3321,,2018-01-15,1887.53
3321,,2018-08-15,2474.58
3321,,2018-12-31,2277.84
3321,,2019-03-29,1638.62
3321,,2019-07-15,1953.88
3321,,2019-11-29,2885.25
3321,,2020-02-01,2525.25
3321,,2020-06-12,1530
3321,,2020-10-30,1889.38
3321,,2021-02-15,1819.88
3322,,﻿2017-10-01,3765.24
3322,,2018-01-15,2978.61
3323,,2018-01-15,1165.55
3323,,2018-08-15,533.98
3323,,2018-12-31,1729.72
3323,,2019-03-29,1168.19
3323,,2019-11-29,862.76
3323,,2020-06-12,1039.65
3323,,2020-10-30,711
3323,,2021-02-15,710.7
3323,,2021-06-22,722.88
3323,,2021-10-19,805.64
3323,,2022-02-18,747.88
3325,,﻿2017-10-01,1759.6
3325,,2018-01-15,1232.48
3325,,2018-08-15,626.24
3325,,2018-12-31,1527.64
3325,,2019-03-29,1252.64
3325,,2019-07-15,913.48
3327,,2018-12-31,2549.5
3327,,2019-03-29,2761.75
3327,,2019-07-15,520.09
3327,,2019-11-29,2227.86
3327,,2020-02-01,2600
3327,,2020-10-30,1979
3327,,2021-02-15,2242.9
3327,,2021-06-22,5251.1
3327,,2021-10-19,2559.66
3327,,2022-02-18,310.76
3330,,﻿2017-10-01,1849.71
3330,,2018-08-15,234.69
3332,,﻿2017-10-01,3763.95
3332,,2018-08-15,2912.46
3332,,2018-12-31,793.76
3332,,2019-03-29,2849.13
3332,,2019-07-15,1496
3332,,2019-11-29,0
3333,,2018-01-15,1320.6
3333,,2018-08-15,1320.6
3333,,2018-12-31,1919.85
3333,,2019-03-29,1805.04
3333,,2019-07-15,1318.26
3333,,2019-11-29,1460.52
3333,,2020-02-01,1842.64
3333,,2020-06-12,1187.67
3333,,2020-10-30,-739
3333,,2021-02-15,407
3333,,2021-10-19,1000.5
3334,,﻿2017-10-01,2601.3
3334,,2018-01-15,2367.26
3335,,﻿2017-10-01,632.98
3336,,﻿2017-10-01,4140.52
3337,,﻿2017-10-01,1343.47
3337,,2018-01-15,2408.66
3338,,﻿2017-10-01,2412.78
3338,,2018-01-15,1720.91
3338,,2018-12-31,1855.63
3338,,2019-03-29,1222.7
3338,,2019-11-29,3167.61
3339,,﻿2017-10-01,2674.03
3339,,2018-01-15,2361.62
3341,,﻿2017-10-01,2272.92
3341,,2021-10-19,2029.2
3341,,2022-02-18,2848.8
3343,,﻿2017-10-01,2483.99
3343,,2018-01-15,2708.78
3343,,2018-08-15,3317.73
3343,,2018-12-31,1719.39
3343,,2019-03-29,2476.29
3343,,2019-07-15,3662.77
3343,,2019-11-29,2315.61
3343,,2020-02-01,1955.62
3343,,2020-06-12,2982
3343,,2020-10-30,688.94
3343,,2021-02-15,1200.45
3343,,2021-06-22,1730.06
3343,,2021-10-19,1709.4
3344,,﻿2017-10-01,1640.26
3344,,2018-01-15,742.81
3345,,﻿2017-10-01,2623.61
3345,,2018-01-15,2830.17
3345,,2018-08-15,529.35
3345,,2018-12-31,3202.84
3345,,2019-03-29,3414.16
3345,,2019-07-15,529.35
3345,,2019-11-29,3213.4
3345,,2020-02-01,2994.55
3345,,2020-10-30,2569.55
3345,,2021-02-15,2240.8
3345,,2021-06-22,2240.8
3346,,﻿2017-10-01,1453.53
3346,,2018-01-15,2362.53
3346,,2018-08-15,683.83
3346,,2018-12-31,3778.19
3346,,2019-03-29,2281.4
3346,,2019-11-29,3069.31
3346,,2020-02-01,2399.09
3346,,2020-06-12,550.68
3346,,2020-10-30,2321.3
3346,,2021-02-15,2052.86
3347,,2018-01-15,245.97
3347,,2018-12-31,278.68
3347,,2019-07-15,642.52
3347,,2019-11-29,7825.16
3348,,2018-01-15,2109.39
3348,,2018-08-15,1088.94
3348,,2018-12-31,2417.71
3348,,2019-03-29,2169.71
3348,,2019-11-29,2437.54
3348,,2020-02-01,2189.93
3348,,2020-06-12,1073.46
3348,,2020-10-30,1956.5
3348,,2021-02-15,1717.25
3348,,2021-06-22,621.21
3348,,2021-10-19,2520.1
3348,,2022-02-18,1748.27
3349,,﻿2017-10-01,784.32
3349,,2018-01-15,849.72
3349,,2018-12-31,1236
3349,,2019-03-29,751
3349,,2019-11-29,820.81
3349,,2020-02-01,931
3350,,﻿2017-10-01,2623.61
3350,,2018-01-15,2311.2
3351,,﻿2017-10-01,2066.82
3351,,2018-01-15,1140.7
3351,,2018-08-15,2953.49
3351,,2018-12-31,2810.75
3351,,2019-03-29,1161.82
3351,,2019-07-15,3718.5
3351,,2019-11-29,2323.64
3351,,2020-06-12,275.34
3351,,2020-10-30,234.34
3352,,2018-01-15,17658.87
3352,,2018-12-31,2144.14
3352,,2019-03-29,3414.16
3352,,2019-11-29,1452.09
3352,,2020-02-01,2863.55
3352,,2020-06-12,0
3352,,2021-02-15,1143.75
3353,,﻿2017-10-01,6255.23
3353,,2018-01-15,6215.23
3353,,2018-12-31,6339.32
3353,,2019-03-29,2482.36
3353,,2019-11-29,5191
3353,,2020-10-30,3991.53
3353,,2021-02-15,6618
3353,,2021-06-22,1411.89
3353,,2022-02-18,55.18
3354,,﻿2017-10-01,1761.13
3354,,2018-01-15,1018.81
3354,,2018-08-15,1998.88
3354,,2018-12-31,1038.92
3354,,2019-03-29,1519.52
3354,,2019-07-15,1019
3354,,2019-11-29,200
3354,,2020-10-30,1582.94
3354,,2021-02-15,1082.94
3354,,2021-10-19,593.61
3354,,2022-02-18,200
3355,,﻿2017-10-01,861.75
3355,,2018-01-15,200
3356,,﻿2017-10-01,1357.15
3356,,2018-01-15,0
3357,,2020-06-12,2031
3357,,2020-10-30,582.93
3357,,2021-02-15,582.93
3357,,2022-02-18,55.18
3358,,2018-12-31,3412
3358,,2019-03-29,2516.63
3358,,2019-11-29,4116.68
3358,,2020-02-01,-3487
3360,,2020-10-30,360
3360,,2021-02-15,1628.05
3360,,2021-10-19,2788.2
3360,,2022-02-18,2117.51
3361,,2018-01-15,4972.8
3361,,2018-12-31,3039.05
3364,,2018-01-15,714.92
3364,,2018-12-31,1571
3364,,2019-03-29,327
3364,,2020-06-12,459
3364,,2020-10-30,1544.21
3364,,2021-02-15,2220.81
3364,,2021-10-19,1907.71
3365,,﻿2017-10-01,2432.3
3365,,2018-01-15,2432.3
3365,,2018-08-15,1518.28
3365,,2018-12-31,2480.73
3365,,2019-03-29,2000.12
3365,,2019-07-15,2200
3365,,2019-11-29,6268
3365,,2020-02-01,5211
3365,,2020-06-12,2000
3365,,2020-10-30,4500.75
3365,,2021-02-15,3197.88
3365,,2021-06-22,1121.76
3365,,2021-10-19,2741.54
3365,,2022-02-18,5420.38
3366,,﻿2017-10-01,9711.81
3366,,2018-01-15,9377.27
3366,,2018-12-31,6647.3
3366,,2019-03-29,6306.05
3367,,﻿2017-10-01,574.8
3367,,2018-01-15,1333.05
3367,,2018-08-15,635.4
3368,,2018-12-31,3403.06
3368,,2019-07-15,1041.21
3368,,2019-11-29,1791.71
3368,,2020-02-01,1837
3368,,2020-06-12,454
3368,,2020-10-30,1981
3368,,2021-02-15,1812
3368,,2021-06-22,-310.37
3368,,2022-02-18,2576.8
3369,,2021-10-19,3146.32
3370,,2018-01-15,2569.44
3370,,2018-12-31,1892
3370,,2019-03-29,997
3371,,2020-10-30,3082.97
3371,,2021-02-15,3416.3
3373,,2018-01-15,2692.92
3373,,2018-08-15,900.4
3374,,2018-08-15,5961.78
3376,,﻿2017-10-01,547.64
3376,,2018-01-15,1018.81
3377,,2018-01-15,1022
3378,,﻿2017-10-01,3264.73
3378,,2018-01-15,2585.86
3378,,2018-08-15,611.35
3378,,2018-12-31,3508.58
3378,,2019-03-29,2810.75
3378,,2019-11-29,3562.01
3378,,2020-02-01,2323.64
3378,,2020-06-12,0
3378,,2020-10-30,2502.59
3378,,2021-02-15,1476.48
3378,,2021-06-22,647.09
3380,,2020-10-30,8487.05
3380,,2021-02-15,250
3380,,2021-10-19,200
3381,,﻿2017-10-01,2360.61
3381,,2018-01-15,2102.86
3381,,2018-08-15,2548.19
3382,,﻿2017-10-01,1761.13
3382,,2018-01-15,2954.46
3382,,2018-08-15,999.44
3382,,2018-12-31,2480.73
3382,,2019-03-29,2320.53
3383,,﻿2017-10-01,200
3383,,2020-10-30,41.72
3384,,﻿2017-10-01,1961.13
3384,,2018-01-15,2137.93
3385,,﻿2017-10-01,1489.97
3385,,2018-01-15,1961.13
3385,,2018-08-15,1037.68
3385,,2018-12-31,1519.52
3385,,2019-03-29,1794.52
3385,,2020-06-12,200
3385,,2020-10-30,3834.53
3385,,2021-02-15,321.5
3385,,2021-06-22,8439.95
3386,,﻿2017-10-01,2799.95
3386,,2018-12-31,2162.58
3386,,2019-07-15,0
3386,,2019-11-29,3046.28
3386,,2020-02-01,2683.95
3386,,2020-06-12,2641.43
3386,,2020-10-30,1809.44
3388,,2020-06-12,200
3388,,2020-10-30,1123.58
3388,,2021-02-15,1082.94
3391,,2018-01-15,1685
3391,,2018-12-31,1301
3391,,2019-07-15,1005.37
3392,,﻿2017-10-01,4088.29
3392,,2018-08-15,1970.73
3393,,﻿2017-10-01,1062.09
3393,,2018-01-15,1668.67
3393,,2018-08-15,518.84
3393,,2018-12-31,1083.06
3393,,2019-03-29,1679.72
3393,,2019-07-15,1042
3394,,﻿2017-10-01,4987.48
3394,,2018-01-15,3759.73
3395,,﻿2017-10-01,2874.29
3395,,2018-01-15,2671.92
3395,,2018-08-15,2118.24
3395,,2018-12-31,1413.67
3395,,2019-03-29,1023.11
3395,,2019-07-15,3351.18
3395,,2019-11-29,3177.11
3395,,2020-02-01,2952
3395,,2020-06-12,691.79
3396,,2018-01-15,1961.13
3396,,2018-08-15,518.84
3396,,2018-12-31,2110.49
3396,,2019-03-29,2755.73
3396,,2019-11-29,2317
3396,,2020-02-01,2042
3396,,2020-06-12,200
3396,,2020-10-30,5962.45
3397,,2020-10-30,1582.94
3397,,2021-02-15,1582.94
3397,,2021-10-19,1613.62
3397,,2022-02-18,1613.62
3399,,2021-10-19,1888.62
3399,,2022-02-18,1581.3
3400,,﻿2017-10-01,2007.68
3400,,2018-01-15,2833.32
3400,,2018-12-31,1820
3400,,2019-03-29,175
3400,,2019-11-29,850.06
3400,,2021-02-15,1128.21
3401,,﻿2017-10-01,1221.76
3401,,2018-01-15,1291.2
3401,,2018-12-31,1693.68
3402,,﻿2017-10-01,2981.9
3402,,2018-01-15,3728.35
3402,,2018-08-15,895.65
3402,,2018-12-31,3104.7
3402,,2020-06-12,2646
3402,,2020-10-30,1565.59
3402,,2021-10-19,593.61
3402,,2022-02-18,593.61
3403,,﻿2017-10-01,1259.77
3403,,2018-01-15,1930.93
3403,,2018-12-31,1969.44
3403,,2019-03-29,1815.25
3403,,2019-07-15,1004
3403,,2019-11-29,2049
3403,,2020-02-01,1030
3403,,2020-10-30,1082.94
3403,,2021-02-15,1550.9
3405,,2020-10-30,3082.97
3405,,2021-02-15,3470.4
3406,,﻿2017-10-01,3181.24
3406,,2018-01-15,2176.86
3407,,2020-06-12,541
3407,,2020-10-30,4398.63
3407,,2021-06-22,551.47
3407,,2021-10-19,2398.62
